OBJECTID,ZONE_CMPLT,ZONE_CLASS,ZONE_SMRY,SHAPE_Length,SHAPE_Area
12784,C2-4D,C2,COMMERCIAL,0.005329676869387,1.69306645938421e-06
12785,C2-4D,C2,COMMERCIAL,0.00556109346916081,1.78142362592485e-06
12786,C2-4D,C2,COMMERCIAL,0.00557516870433991,1.86761179672439e-06
12787,C2-4D,C2,COMMERCIAL,3.99076832514655e-05,7.27092975043438e-11
12788,C2-4D,C2,COMMERCIAL,0.00337454396021697,6.79552274656885e-07
12789,C2-4D,C2,COMMERCIAL,0.00816691983342418,1.65792187678463e-06
12790,C2-4D,C2,COMMERCIAL,0.00372842201914143,8.36373348130673e-07
12791,C2-4D,C2,COMMERCIAL,0.00224450071051125,3.04038519198197e-07
12792,C2-4D,C2,COMMERCIAL,0.0023054716800778,3.15511473789851e-07
12793,C2-4D,C2,COMMERCIAL,0.00368442193687409,8.28942942845252e-07
12794,C2-4D,C2,COMMERCIAL,0.00563181123933777,1.82472792503025e-06
12795,C2-4D,C2,COMMERCIAL,0.00739231550558839,3.04153257963641e-06
12796,C2-4D,C2,COMMERCIAL,0.00251827745498017,3.64805797059249e-07
12797,C2-4D,C2,COMMERCIAL,0.00255363381380823,3.72885971827776e-07
12798,C2-4D-SN,C2,COMMERCIAL,0.0043572014943763,1.07004910780094e-06
12799,C2-4D,C2,COMMERCIAL,0.00553884913514994,1.76206030892678e-06
12800,[Q]C2-4D-CDO,C2,COMMERCIAL,0.00338767257265545,5.39446485660298e-07
12801,C2-4D,C2,COMMERCIAL,0.00552918200357586,1.16310683044329e-06
12802,C2-4D,C2,COMMERCIAL,0.00344783273418369,5.81309959058971e-07
12803,C2-4D,C2,COMMERCIAL,0.00162633587408238,1.56423616371647e-07
12804,C2-4D,C2,COMMERCIAL,0.00404320870969227,1.02806665082362e-06
12805,C2-4D,C2,COMMERCIAL,0.00530358099581082,1.65769259600828e-06
12806,C2-4D,C2,COMMERCIAL,0.00543804538457047,1.27434217968747e-06
12807,C2-4D,C2,COMMERCIAL,0.00456900956610997,1.14453298369588e-06
12808,C2-4D,C2,COMMERCIAL,0.00295320212801248,4.67974000701395e-07
12809,C2-4D,C2,COMMERCIAL,0.00268785813033485,4.12812412663739e-07
12810,C2-4D-SN,C2,COMMERCIAL,0.00488053413767666,1.4275377479376e-06
12811,C2-4D,C2,COMMERCIAL,0.00529889223681431,1.62055933118599e-06
12812,C2-4D,C2,COMMERCIAL,0.00257825466291899,2.32044824813328e-07
12813,PF-4D,PF,PUBLIC FACILITY,0.00490698398478638,1.45926229248457e-06
12814,C2-4D,C2,COMMERCIAL,0.00521781689004852,1.68183783068557e-06
12815,C2-4D-O,C2,COMMERCIAL,0.00475582778885797,9.1755740071717e-07
12816,NMU(EC)-O-POD,NMU(EC),,0.00237388635431945,2.69828988761256e-07
12817,NMU(EC)-O-POD,NMU(EC),,0.00211803715446244,2.37391670027629e-07
12818,NMU(EC)-POD,NMU(EC),,0.00230191361374316,2.5938628867714e-07
12819,NMU(EC)-POD,NMU(EC),,0.00233734006920962,2.68446230189903e-07
12820,NMU(EC)-POD,NMU(EC),,0.00411416903332007,5.08397551218637e-07
12821,NMU(EC)-POD,NMU(EC),,0.00237308535193255,2.69545812509063e-07
12822,NMU(EC)-POD,NMU(EC),,0.00216108286390934,2.24985223750214e-07
12823,NMU(EC)-POD,NMU(EC),,0.00237344450290031,2.69710085564221e-07
12824,NMU(EC)-POD,NMU(EC),,0.00233569638397434,2.68442726970192e-07
12825,NMU(EC)-POD,NMU(EC),,0.00237275816268978,2.6961461173899e-07
12826,NMU(EC)-POD,NMU(EC),,0.00233733378289601,2.66041266215033e-07
12827,NMU(EC)-POD,NMU(EC),,0.0023730055672134,2.69658685383508e-07
12828,C2-4D-O,C2,COMMERCIAL,0.00414846963301531,1.00364273180659e-06
12829,C2-4D-O,C2,COMMERCIAL,0.00604479204618508,1.21784667397754e-06
12830,C2-4D-O-SN,C2,COMMERCIAL,0.00268036200797196,4.5229286576413e-07
12831,C2-4D-O,C2,COMMERCIAL,0.00420959073437512,6.16439783998171e-07
12832,C2-4D-O-SN,C2,COMMERCIAL,0.0042179144097609,6.1641761931406e-07
12833,C2-4D-O,C2,COMMERCIAL,0.00371090937571653,6.35569398967271e-07
12834,C2-4D-O-SN,C2,COMMERCIAL,0.00141468666949784,7.97947883954229e-08
12835,C2-4D-O,C2,COMMERCIAL,0.00296237370894818,4.19232076450319e-07
12836,C2-4D-O-SN,C2,COMMERCIAL,0.00167511809790623,1.49308990932214e-07
12837,C2-4D-O,C2,COMMERCIAL,0.00551058329255969,1.11822288043586e-06
12838,C2-4D-O-SN,C2,COMMERCIAL,0.00452439468985776,7.81692738223088e-07
12839,C2-4D-O,C2,COMMERCIAL,0.00314198701968143,5.14938222123286e-07
12840,C2-4D-O,C2,COMMERCIAL,0.00446490411323621,8.11339499337736e-07
12841,C2-4D-O-SN,C2,COMMERCIAL,0.00315167016310769,4.44679102600374e-07
12842,(Q)CEC-4D-O,CEC,COMMERCIAL,0.00421945192445797,8.12667966724431e-07
12843,C2-4D-O,C2,COMMERCIAL,0.00412816646190673,7.6420524270531e-07
12844,(Q)CEC-4D-O,CEC,COMMERCIAL,0.0144006911428878,1.13139755062942e-05
12845,(Q)CEC-4D-O,CEC,COMMERCIAL,0.00350713176981741,4.33901168634222e-07
12846,PF-1-O,PF,PUBLIC FACILITY,0.00375160891060855,1.18344654651556e-07
12847,[Q]C2-4D-O-CDO,C2,COMMERCIAL,0.0011185495079465,6.66535728194703e-08
12848,[Q]C2-4D-O-CDO,C2,COMMERCIAL,0.00199203730409718,2.4156252083888e-07
12849,[Q]C2-4D-O-CDO,C2,COMMERCIAL,0.00789536278660215,1.42625658103948e-06
12850,[Q]C2-4D-O-CDO,C2,COMMERCIAL,0.00257209345761859,3.8937572580085e-07
12851,[Q]C2-4D-O-CDO,C2,COMMERCIAL,0.00213378969497857,2.4469757973732e-07
12852,[Q]C2-4D-O-CDO,C2,COMMERCIAL,0.00765376922462427,3.6386122906033e-06
12853,[Q]C2-4D-O-CDO,C2,COMMERCIAL,0.00536998172546058,1.12895957944462e-06
12854,C2-CSA1,C2,COMMERCIAL,0.00214124864128691,2.93027492041962e-07
12855,C2-CSA1,C2,COMMERCIAL,0.00659400333085841,1.34336424144849e-06
12856,C2-CSA1,C2,COMMERCIAL,0.00851820156710019,3.80184604776935e-06
12857,C2-CSA1,C2,COMMERCIAL,0.00273000140462486,4.30592125372729e-07
12858,C2-CSA1,C2,COMMERCIAL,0.00267445643597562,4.03302103455411e-07
12859,C2-CSA1,C2,COMMERCIAL,0.00262236000180902,3.70544354466176e-07
12860,C2-CSA1,C2,COMMERCIAL,0.00255048838540364,3.62833261310461e-07
12861,C2-CSA1,C2,COMMERCIAL,0.00250669137897066,3.65034579851151e-07
12862,C2-CSA1,C2,COMMERCIAL,0.00647528745615138,1.21027643980638e-06
12863,C2-CSA1,C2,COMMERCIAL,0.00812269314025722,3.11809763632991e-06
12864,C2-CSA1,C2,COMMERCIAL,0.00261966749397562,3.69986395322501e-07
12865,C2-CSA1,C2,COMMERCIAL,0.0026406173463055,3.74307186999262e-07
12866,C2-CSA1,C2,COMMERCIAL,0.00528917408128424,8.2831317624266e-07
12867,C2-CSA1,C2,COMMERCIAL,0.00964783683628979,2.26737597732813e-06
12868,C2-CSA1,C2,COMMERCIAL,0.00513806452418482,1.16551179891284e-06
12869,C2-CSA1,C2,COMMERCIAL,0.00385436165342977,5.90688764499949e-07
12870,C2(PV),C2(PV),COMMERCIAL,0.00159080637788938,1.59829381398765e-07
12871,C2(PV),C2(PV),COMMERCIAL,0.00299805128433314,5.57110848995105e-07
12872,C2(PV),C2(PV),COMMERCIAL,0.0143449727302692,8.63315058908529e-06
12873,C2(PV),C2(PV),COMMERCIAL,0.00368990130082687,3.56606782020304e-07
12874,C2(PV),C2(PV),COMMERCIAL,0.00482443835293125,1.2872428593968e-06
12875,C2(PV),C2(PV),COMMERCIAL,0.00597772768261712,2.06019459136327e-06
12876,C2(PV),C2(PV),COMMERCIAL,0.00461935529043929,1.1876883752498e-06
12877,C2(PV),C2(PV),COMMERCIAL,0.00304155911463027,3.6672123269764e-07
12878,C2(PV),C2(PV),COMMERCIAL,0.00343417638590203,7.40649846843303e-07
12879,C2(PV),C2(PV),COMMERCIAL,0.00346502306218978,2.40718767077314e-07
12880,C2(PV),C2(PV),COMMERCIAL,0.0210971669238501,6.7881691804803e-06
12881,C2(PV),C2(PV),COMMERCIAL,0.00213584432701225,6.7100233226407e-08
12882,C2(PV),C2(PV),COMMERCIAL,0.00490668296144676,1.48344698856098e-06
12883,C2(PV),C2(PV),COMMERCIAL,0.00308395511365775,5.75086334478873e-07
12884,C2(PV),C2(PV),COMMERCIAL,0.00361105867681764,8.11020370532001e-07
12885,C2(PV),C2(PV),COMMERCIAL,0.0158084082715724,3.34237737806185e-06
12886,C2(PV),C2(PV),COMMERCIAL,0.00361429400739229,8.12669052000807e-07
12887,C2(PV),C2(PV),COMMERCIAL,0.00396513457573446,8.42606599632336e-07
12888,C2(PV),C2(PV),COMMERCIAL,0.00341132944003265,7.29259650251144e-07
12889,C2(PV),C2(PV),COMMERCIAL,0.0075432330767462,1.754945397675e-06
12890,C2(PV),C2(PV),COMMERCIAL,0.00957008967001713,4.0250454173496e-06
12891,C4-1,C4,COMMERCIAL,0.00151535785503691,1.34959125672527e-07
12892,C4-1,C4,COMMERCIAL,0.00221883867388188,1.68695005673257e-07
12893,C4-1,C4,COMMERCIAL,0.00455689241652506,7.87033735927214e-07
12894,C4-1,C4,COMMERCIAL,0.000930102049178719,4.93531419523964e-08
12895,C4-1,C4,COMMERCIAL,0.0016173806182587,1.10464034592759e-07
12896,C4-1,C4,COMMERCIAL,0.00820013726486989,3.32170774159226e-06
12897,C4-1,C4,COMMERCIAL,0.0016733191875561,1.4502968637077e-07
12898,C4-1,C4,COMMERCIAL,0.00231036021281742,3.35369801345564e-07
12899,C4-1,C4,COMMERCIAL,0.00173212739598499,1.52355387602996e-07
12900,C4-1,C4,COMMERCIAL,0.00169685256872749,1.47938080094098e-07
12901,C4-1,C4,COMMERCIAL,0.00120510305270678,8.70431239186585e-08
12902,C4-1,C4,COMMERCIAL,0.00176664562297061,1.56926802990976e-07
12903,C4-1,C4,COMMERCIAL,0.00199712575101803,1.84845038607211e-07
12904,C4-1,C4,COMMERCIAL,0.00278342821444219,3.49828115661759e-07
12905,C4-1,C4,COMMERCIAL,0.00243681274157779,2.8827779011714e-07
12906,C4-1,C4,COMMERCIAL,0.00265836535343195,3.95440299381576e-07
12907,C4-1,C4,COMMERCIAL,0.00170418312863237,1.56797302942117e-07
12908,C4-1,C4,COMMERCIAL,0.00204350619963034,2.24892184419663e-07
12909,C4-1,C4,COMMERCIAL,0.00311831239007893,4.18205665822114e-07
12910,C4-1,C4,COMMERCIAL,0.00204699040498374,2.18693413536169e-07
12911,C4-1,C4,COMMERCIAL,0.00212992190676554,2.24603793409625e-07
12912,C4-1,C4,COMMERCIAL,0.00207241343395892,2.29464273658786e-07
12913,C4-1,C4,COMMERCIAL,0.00591231346205035,9.59985279852427e-07
12914,C4-1,C4,COMMERCIAL,0.00230939917757804,2.80165291284408e-07
12915,C4-1,C4,COMMERCIAL,0.00312345138601958,3.34730421421771e-07
12916,C4-1,C4,COMMERCIAL,0.00319176136040031,4.37455582607712e-07
12917,C4-1,C4,COMMERCIAL,0.00123047820512644,7.7426624378961e-08
12918,C4-1,C4,COMMERCIAL,0.00150989865544229,1.23479663803402e-07
12919,C4-1,C4,COMMERCIAL,0.00193210510497962,2.34014394072083e-07
12920,C4-1,C4,COMMERCIAL,0.00158915806897619,1.56101550861225e-07
12921,C4-1,C4,COMMERCIAL,0.00245907889247457,2.01801594948712e-07
12922,C4-1,C4,COMMERCIAL,0.00161232404592783,1.55118730135214e-07
12923,C4-1,C4,COMMERCIAL,0.00129293171747739,8.62630718855305e-08
12924,C4-1,C4,COMMERCIAL,0.00159040900796865,1.54092370022e-07
12925,C4-1,C4,COMMERCIAL,0.00153161821846732,1.36071377327027e-07
12926,C4-1,C4,COMMERCIAL,0.001357258058172,9.66570872422946e-08
12927,C4-1,C4,COMMERCIAL,0.00153110920447556,1.36000996954138e-07
12928,C4-1,C4,COMMERCIAL,0.00153160049110448,1.36072105586403e-07
12929,C4-1,C4,COMMERCIAL,0.00153163865480043,1.36076598419187e-07
12930,C4-1,C4,COMMERCIAL,0.00208447180876821,2.69345882261568e-07
12931,C4-1,C4,COMMERCIAL,0.00149699286113441,1.24840547624094e-07
12932,C4-1,C4,COMMERCIAL,0.0025062675560944,2.40167573785913e-07
12933,C4-1,C4,COMMERCIAL,0.000553788315013236,1.30815939164769e-08
12934,C4-1,C4,COMMERCIAL,0.00124315556978966,6.80140189683382e-08
12935,C4-1,C4,COMMERCIAL,0.0013532319992181,9.20745821108346e-08
12936,C4-1,C4,COMMERCIAL,0.0025980388498281,2.82110163089159e-07
12937,C4-1-CUGU,C4,COMMERCIAL,0.00235923920867328,2.6245315675777e-07
12938,C4-1-CUGU,C4,COMMERCIAL,0.00119635271148504,8.07448037489994e-08
12939,C4-1,C4,COMMERCIAL,0.0027754757404622,4.09449216295868e-07
12940,[Q]C4-1-CDO,C4,COMMERCIAL,0.0019978857562866,2.3412295693942e-07
12941,C4-1,C4,COMMERCIAL,0.00154661863655694,8.64651154705338e-08
12942,C4-1,C4,COMMERCIAL,0.00102307954022683,5.99463242455318e-08
12943,C4-1,C4,COMMERCIAL,0.00168235538853421,1.19847052688492e-07
12944,C4-1,C4,COMMERCIAL,0.00178695294878813,1.46356647201516e-07
12945,C4-1,C4,COMMERCIAL,0.00167765621906806,1.36425272985937e-07
12946,C4-1,C4,COMMERCIAL,0.00343576179567313,4.93081551223512e-07
12947,C4-1,C4,COMMERCIAL,0.0020913039483214,2.44587256367745e-07
12948,C4-1,C4,COMMERCIAL,0.00476573469149016,5.80986607171236e-07
12949,C4-1,C4,COMMERCIAL,0.00601550387094148,8.35219385962905e-07
12950,C4-1,C4,COMMERCIAL,0.000801375488054059,1.61392292483213e-08
12951,C4-1,C4,COMMERCIAL,0.00262689631361685,2.75012233608416e-07
12952,(Q)C2-1-SN,C2,COMMERCIAL,0.00020708802858527,2.09019056947034e-09
12953,C4-1,C4,COMMERCIAL,0.0127363390780536,6.38377767049211e-06
12954,C4-1,C4,COMMERCIAL,0.00220107021449501,2.38431822807227e-07
12955,C4-1,C4,COMMERCIAL,0.0215923535967345,2.50641785140769e-05
12956,C4-1,C4,COMMERCIAL,0.00163700828797451,1.7106719939862e-07
12957,C4-1,C4,COMMERCIAL,0.00206598332674623,2.45600623661314e-07
12958,C4-1,C4,COMMERCIAL,0.000143011040511019,9.0939809583332e-10
12959,C4-1,C4,COMMERCIAL,0.000114409057013422,5.82028972442574e-10
12960,C4-1,C4,COMMERCIAL,0.00426151789926162,4.89093576409147e-07
12961,C4-1,C4,COMMERCIAL,0.00162395053324551,1.68563675666894e-07
12962,C4-1,C4,COMMERCIAL,0.000160302869866328,9.13626462957685e-10
12963,C4-1,C4,COMMERCIAL,0.00327560966432032,2.31128782456341e-07
12964,C4-1,C4,COMMERCIAL,0.00311129474571448,2.70954476106274e-07
12965,C4-1,C4,COMMERCIAL,0.000143335696744057,9.09453937796514e-10
12966,C4-1,C4,COMMERCIAL,0.00141473746699496,1.29532316952027e-07
12967,C4-1-CA,C4,COMMERCIAL,0.00309229811941924,6.20115321444197e-07
12968,C4-1-CA,C4,COMMERCIAL,0.00309779117148654,4.48507752241417e-07
12969,C4-1-CA,C4,COMMERCIAL,0.00289890485615042,4.18336640267541e-07
12970,C4-1-CA,C4,COMMERCIAL,0.00218181938043016,2.65599562729728e-07
12971,C4-1-CA,C4,COMMERCIAL,0.00402558388735382,6.35335458882206e-07
12972,C4-1-CA,C4,COMMERCIAL,0.00285415223367674,4.08883564845435e-07
12973,C4-1-CA,C4,COMMERCIAL,0.00223996610394474,2.78904833420739e-07
12974,C4-1-CA,C4,COMMERCIAL,0.00278569593259365,3.22728494055313e-07
12975,C4-1-CA,C4,COMMERCIAL,0.00234022880397186,3.00921687292798e-07
12976,C4-1-CA,C4,COMMERCIAL,0.00334022086776975,4.63227280942978e-07
12977,C4-1-CA,C4,COMMERCIAL,0.00272070198607069,3.27338555568121e-07
12978,C4-1-CA,C4,COMMERCIAL,0.00214501089271587,2.45326454884135e-07
12979,C4-1-CA,C4,COMMERCIAL,0.00433714311518679,5.64073768128199e-07
12980,C4-1-CA,C4,COMMERCIAL,0.00262993007193539,3.03741298900252e-07
12981,C4-1-CA,C4,COMMERCIAL,0.0021450220977366,2.45288592823369e-07
12982,C4-1-CA,C4,COMMERCIAL,0.00513341816142869,1.23208068037039e-06
12983,C4-1-CA,C4,COMMERCIAL,0.00278620141749549,3.22633040047176e-07
12984,C4-1-CA,C4,COMMERCIAL,0.00140403379577738,1.22792260465294e-07
12985,C4-1-CA,C4,COMMERCIAL,0.00231751563305404,2.43167133176141e-07
12986,C4-1-CA,C4,COMMERCIAL,0.0021534803014792,2.26103669012081e-07
12987,C4-1-CA,C4,COMMERCIAL,0.00292106075395227,5.04222361727614e-07
12988,C4-1-CA,C4,COMMERCIAL,0.00298202801053921,5.16829230641772e-07
12989,C4-1-CA,C4,COMMERCIAL,0.00340536632321802,4.38582829432905e-07
12990,C4-1-CA,C4,COMMERCIAL,0.00372864164558577,5.23907144595077e-07
12991,C4-1-CA,C4,COMMERCIAL,0.00224804318933429,2.53687685564737e-07
12992,C4-1-CA,C4,COMMERCIAL,0.00132976114652284,1.14001713275989e-07
12993,C4-1-CA,C4,COMMERCIAL,0.00253699286428084,2.96793941099926e-07
12994,C4-1-CA,C4,COMMERCIAL,0.00135712383847887,1.22433686701864e-07
12995,C4-1-CA,C4,COMMERCIAL,0.00237304661227019,3.05447885860277e-07
12996,C4-1-CA,C4,COMMERCIAL,0.00251965704898682,3.26533894649782e-07
12997,C4-1-CA,C4,COMMERCIAL,0.00247729999672872,3.30143456340037e-07
12998,C4-1-CA,C4,COMMERCIAL,0.00250919461082819,3.27049473364946e-07
12999,C4-1-CA,C4,COMMERCIAL,0.00340566707697969,5.23540187868665e-07
13000,C4-1-CA,C4,COMMERCIAL,0.00277240665431791,4.18745987176151e-07
13001,C4-1-CA,C4,COMMERCIAL,0.00338798054531688,5.07718679512031e-07
13002,C4-1-CA,C4,COMMERCIAL,0.00346833370454016,5.44635504515757e-07
13003,C4-1-CA,C4,COMMERCIAL,0.00341313359024193,5.08170247578537e-07
13004,C4-1-CA,C4,COMMERCIAL,0.00346881946676018,5.44983733524636e-07
13005,C4-1-CA,C4,COMMERCIAL,0.00341748155447913,5.11055689868042e-07
13006,C4-1-O,C4,COMMERCIAL,0.00225132196083934,1.71579263545423e-07
13007,C4-1-O,C4,COMMERCIAL,0.000921949747283647,4.8191968878843e-08
13008,C4-1-O,C4,COMMERCIAL,0.00127075384044266,8.34020601443439e-08
13009,C4-1-O,C4,COMMERCIAL,0.00180503936020665,1.80522754173234e-07
13010,C4-1VL-O-CPIO,C4,COMMERCIAL,0.0020352708226605,2.58718126655417e-07
13011,C4-1VL-O-CPIO,C4,COMMERCIAL,0.00303117202118115,5.17629259377011e-07
13012,C4-1VL-O-CPIO,C4,COMMERCIAL,0.00290211419337714,4.82828614172882e-07
13013,C4-1VL-O-CPIO,C4,COMMERCIAL,0.00288109682343984,4.7927599449179e-07
13014,C4-1VL-O-CPIO,C4,COMMERCIAL,0.00234096649760984,3.24394577309826e-07
13015,C4-1VL-O-CPIO,C4,COMMERCIAL,0.00165252800973905,1.63214722646975e-07
13016,C4-1VL-O-CPIO,C4,COMMERCIAL,0.00295661007233739,5.06481535521408e-07
13017,C4-1VL-O-CPIO,C4,COMMERCIAL,0.00248509304731719,3.6207667514626e-07
13018,C4-1-O-HPOZ,C4,COMMERCIAL,0.00282845832451957,3.27260201152333e-07
13019,C4-1-O,C4,COMMERCIAL,0.00266407820536106,2.50759951024559e-07
13020,C4-2D-O-CPIO,C4,COMMERCIAL,0.00274827082521149,4.03981637158725e-07
13021,C4-1-O,C4,COMMERCIAL,0.00261986516811438,3.29942536985237e-07
13022,C4-1-O,C4,COMMERCIAL,0.00254535363881012,2.96994112371102e-07
13023,C4-1-O,C4,COMMERCIAL,0.00390228904558553,5.0441522440998e-07
13024,C4-1VL-O-CPIO,C4,COMMERCIAL,0.00172361503041708,1.77300334562264e-07
13025,C4-1-O,C4,COMMERCIAL,0.00262088523610733,3.30151036225969e-07
13026,C4-1-O,C4,COMMERCIAL,0.00259903606521394,3.18900598200196e-07
13027,C4-1-O,C4,COMMERCIAL,0.00254789291160201,3.13558506819377e-07
13028,C4-1VL-O-CPIO,C4,COMMERCIAL,0.00424870988655093,6.71006452212984e-07
13029,C4-1-O,C4,COMMERCIAL,0.00266813080159946,3.36770034005719e-07
13030,C4-1-O,C4,COMMERCIAL,0.00308653329670175,4.29957502955079e-07
13031,C4-1-O,C4,COMMERCIAL,0.00262039434375007,3.35265600590334e-07
13032,C4-1-O,C4,COMMERCIAL,0.00238342317297098,2.78896693535883e-07
13033,C4-1-O,C4,COMMERCIAL,0.00348919612797752,5.40381210813613e-07
13034,C4-1-O,C4,COMMERCIAL,0.00186331014335981,2.08333801156329e-07
13035,C4-1VL-O-CPIO,C4,COMMERCIAL,0.00636657481108323,9.76198435997066e-07
13036,C4-1-O,C4,COMMERCIAL,0.00175987792126761,1.82555429289943e-07
13037,C4-1-O,C4,COMMERCIAL,0.00227888777697887,2.64031179229615e-07
13038,C4-1-O,C4,COMMERCIAL,0.00257138863353261,3.12505493885795e-07
13039,C4-1-O,C4,COMMERCIAL,0.00250215823932918,2.87283597296037e-07
13040,C4-1-O,C4,COMMERCIAL,0.00219887768190969,2.03460910431218e-07
13041,C4-1-O,C4,COMMERCIAL,0.00255929572257328,3.12276025147569e-07
13042,C4-1-O,C4,COMMERCIAL,0.00294936435268606,3.94120294435598e-07
13043,C4-1-O,C4,COMMERCIAL,0.00243667386996001,2.90012405293092e-07
13044,C4-1-O,C4,COMMERCIAL,0.003182335173032,3.98780981916346e-07
13045,C4-1-O,C4,COMMERCIAL,0.00238073418866969,2.44188924060308e-07
13046,C4-1-O,C4,COMMERCIAL,0.00243610147149986,2.8990788893143e-07
13047,C4-1-O,C4,COMMERCIAL,0.00856218661268959,2.75207243388398e-06
13048,C4-1-O,C4,COMMERCIAL,0.00257240893524384,3.12676274470233e-07
13049,C4-1-O,C4,COMMERCIAL,0.00291743916545367,3.54589190481974e-07
13050,C4-1-O,C4,COMMERCIAL,0.00390877722652555,2.98917617054271e-07
13051,C4-1-O,C4,COMMERCIAL,0.00257197288747143,3.12603305483211e-07
13052,C4-1-O,C4,COMMERCIAL,0.00243890101512186,2.5781618930764e-07
13053,C4-1-O,C4,COMMERCIAL,0.00218840243594815,2.22558450661427e-07
13054,C4-1-O,C4,COMMERCIAL,0.00216119121883476,2.18335083840853e-07
13055,C4-1-O,C4,COMMERCIAL,0.0023544619279518,2.40523991081039e-07
13056,C4-1-O,C4,COMMERCIAL,0.00229054103511591,2.60615593966737e-07
13057,C4-1-O,C4,COMMERCIAL,0.00226463311925345,2.52323546995542e-07
13058,C4-1-O,C4,COMMERCIAL,0.00278918261617075,3.79282827481197e-07
13059,C4-1-O,C4,COMMERCIAL,0.00235478390192238,2.5342007930958e-07
13060,C4-1-O,C4,COMMERCIAL,0.00230469458769074,2.58907570329514e-07
13061,C4-1-O,C4,COMMERCIAL,0.00288646193911699,3.66470793342689e-07
13062,C4-1-O,C4,COMMERCIAL,0.00258116534256024,3.02569722453831e-07
13063,C4-1-O,C4,COMMERCIAL,0.00226108556224455,2.5917481052328e-07
13064,C4-1-O,C4,COMMERCIAL,0.00161377061752781,1.5242968725707e-07
13065,C4-1-O,C4,COMMERCIAL,0.00216612218189298,2.58995269276945e-07
13066,C4-1-O,C4,COMMERCIAL,0.00206739965028604,2.17462127042065e-07
13067,C4-1-O,C4,COMMERCIAL,0.00159742827504003,1.62935781040571e-07
13068,C4-1-O,C4,COMMERCIAL,0.00200682492455765,2.11188705649296e-07
13069,C4-1-O,C4,COMMERCIAL,0.0020419554381582,2.30772830220596e-07
13070,C4-1-O,C4,COMMERCIAL,0.00199536223380237,2.09345363189798e-07
13071,C4-1-O,C4,COMMERCIAL,0.00295556955776031,3.88570656043369e-07
13072,C4-1-O,C4,COMMERCIAL,0.00238465219450118,2.63685827651852e-07
13073,C4-1-O,C4,COMMERCIAL,0.00230180698951863,2.72214772883958e-07
13074,C4-1-O,C4,COMMERCIAL,0.00230436967883793,2.72219440015159e-07
13075,C4-1-O,C4,COMMERCIAL,0.00279206653337372,3.53775349870369e-07
13076,C4-1-O,C4,COMMERCIAL,0.00226855681493145,2.71214838002385e-07
13077,C4-1-O,C4,COMMERCIAL,0.00258060453954199,3.11000340188249e-07
13078,C4-1-O,C4,COMMERCIAL,0.00256677084370676,3.00380580136853e-07
13079,C4-1-O,C4,COMMERCIAL,0.00201482320846494,2.2578395268279e-07
13080,C4-1-O,C4,COMMERCIAL,0.00260507878816656,3.08199012184724e-07
13081,C4-1-O,C4,COMMERCIAL,0.00293062032432866,4.24579538212794e-07
13082,C4-1-O,C4,COMMERCIAL,0.00227678598666723,2.56467506214417e-07
13083,C4-1-O,C4,COMMERCIAL,0.00321960044708121,5.78128792425331e-07
13084,C4-1-O,C4,COMMERCIAL,0.00234080113427256,2.47580277398197e-07
13085,C4-1-O,C4,COMMERCIAL,0.0030079861870312,4.21114897429342e-07
13086,C4-1-O,C4,COMMERCIAL,0.00229083568632333,2.36695477291868e-07
13087,C4-1-O,C4,COMMERCIAL,0.00224775436146137,2.50738203102201e-07
13088,C4-1-O,C4,COMMERCIAL,0.0022319053357605,2.34065875842133e-07
13089,C4-1-O,C4,COMMERCIAL,0.00220536747628917,2.30453076431949e-07
13090,C4-1-O,C4,COMMERCIAL,0.00345063724072912,4.3920226029437e-07
13091,C4-1-O,C4,COMMERCIAL,0.00218610043925547,2.26207578774249e-07
13092,C4-1-O,C4,COMMERCIAL,0.00217960026545622,2.42579890102584e-07
13093,C4-1-O,C4,COMMERCIAL,0.00465240128484171,6.24814082541714e-07
13094,C4-1-O,C4,COMMERCIAL,0.00232741635726559,2.67710265643636e-07
13095,C4-1-O,C4,COMMERCIAL,0.00487719232105345,6.56252466284033e-07
13096,C4-1-O,C4,COMMERCIAL,0.00232802377764416,2.63211791569777e-07
13097,C4-1-O,C4,COMMERCIAL,0.00314021146745454,6.22215809093355e-07
13098,C4-1-O,C4,COMMERCIAL,0.00282439710635012,4.88632578231644e-07
13099,C4-1-O,C4,COMMERCIAL,0.00282326643151379,4.56676092203478e-07
13100,C4-1-O,C4,COMMERCIAL,0.00164362067135801,1.385707064563e-07
13101,C4-1-O,C4,COMMERCIAL,0.00232448528830189,2.61737223266584e-07
13102,C4-1-O,C4,COMMERCIAL,0.00216626676597709,2.07425917104166e-07
13103,C4-1-O,C4,COMMERCIAL,0.00232643327705732,2.62380110342043e-07
13104,C4-1-O,C4,COMMERCIAL,0.00219642843265138,2.08441431036615e-07
13105,C4-1-O,C4,COMMERCIAL,0.00235103080697449,2.71005650485205e-07
13106,C4-1-O,C4,COMMERCIAL,0.00219734129110481,2.08541565417295e-07
13107,C4-1-O,C4,COMMERCIAL,0.00219029090890682,2.10865228779188e-07
13108,C4-1-O,C4,COMMERCIAL,0.00237912315062908,2.71416380576522e-07
13109,C4-1-SN,C4,COMMERCIAL,0.00381712540111012,5.71119716548129e-07
13110,C4-1-SN,C4,COMMERCIAL,0.00227234437566113,2.81649564830489e-07
